id,strava_activity_id,activity_name,is_parkrun,event_name,distance_km,pace_min_per_km,elevation_gain,day_of_week,hour,month,contains_parkrun,contains_marathon,contains_half,contains_ultra,contains_fun_run,name_length,is_5k,is_10k,is_half_marathon,is_marathon,is_ultra,coord_count,day_of_week,day_0.0,day_1.0,day_2.0,day_3.0,day_4.0,day_5.0,day_6.0,hour_6.0,hour_7.0,hour_8.0,hour_9.0,hour_10.0,hour_other
3144.0,4740531631.0,Striders Lane Cove 10K,False,,10.0226,3.912823685138254,115.1,5.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,32.0,0,1,0,0,0,0,5.0,False,False,False,False,False,True,False,False,True,False,False,False,False
796.0,4740482710.0,Sun Run - Dee Why to Manly - 50:38,False,,10.0757,5.0319084530107085,86.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,0,1,0,0,0,0,5.0,False,False,False,False,False,True,False,True,False,False,False,False,False
4346.0,4628179100.0,Duathlon: 2nd run leg,False,,3.8873,3.687220778775328,111.1,5.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
4347.0,4628178984.0,Duathlon: 1st run leg ,False,,3.5926,3.618549240104659,104.2,5.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
938.0,4492980577.0,SMC half,False,,21.02,4.94291151284491,39.2,6.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,31.0,0,0,1,0,0,0,6.0,False,False,False,False,False,False,True,True,False,False,False,False,False
940.0,4366938673.0,Stromlo 30km,False,,29.8348,6.882901846166222,826.7,5.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,19.0,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,True,False,False,False
3145.0,4298655129.0,Striders Lane Cove 10K ,False,,9.9918,3.833143177405472,114.2,5.0,7.0,11.0,0.0,1.0,0.0,0.0,0.0,20.0,0,1,0,0,0,0,5.0,False,False,False,False,False,True,False,False,True,False,False,False,False
805.0,4257409470.0,Evening Run - Woodstock 5km TT,False,,4.956899999999999,4.391185351059466,26.0,3.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,39.0,1,0,0,0,0,0,3.0,False,False,False,True,False,False,False,False,False,False,False,False,True
4349.0,4257866218.0,Woodstock Runners 5K TT substitute ,False,,4.9592,3.636339194493736,16.5,3.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,23.0,1,0,0,0,0,0,3.0,False,False,False,True,False,False,False,False,False,False,False,False,True
4350.0,4235828110.0,Community 10 (Track) race ,False,,10.4125,3.532613045218087,260.5,5.0,18.0,10.0,0.0,1.0,0.0,0.0,0.0,23.0,0,1,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
942.0,4208529191.0,Sri Chinmoy Half,False,,21.1377,5.118027663053848,115.5,6.0,7.0,10.0,0.0,0.0,1.0,0.0,0.0,28.0,0,0,1,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
3146.0,4203887752.0,Richmond Harriers Turbo Tiger round 2 - 1500m - 4:44 ,False,,1.4765,3.2057794333446217,21.8,5.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,39.0,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,True,False,False,False
4351.0,4173239452.0,Unofficial Santos Invitational X Country Race ,False,,4.381,3.70539450658145,99.7,5.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,23.0,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,True,False,False,False,False
807.0,4173486806.0,Morning Run - Tempe X-Country ,False,,4.3795,4.772234273318872,21.0,5.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,True,False,False,False,False
3147.0,4142769484.0,Sydney Striders North Head 10K ,False,,10.1485,3.6179402538963066,75.9,5.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,32.0,0,1,0,0,0,0,5.0,False,False,False,False,False,True,False,False,True,False,False,False,False
3148.0,4136229210.0,Richmond Harriers virtual track 3000m (~10:30 actual time),False,,3.1234,3.3243687434633196,144.5,3.0,19.0,10.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0,0,0,0,0,3.0,False,False,False,True,False,False,False,False,False,False,False,False,True
4352.0,4085004729.0,BRATS Duathlon: 2.5k Run ,False,,2.6749,3.725995987388937,4.8,6.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,30.0,0,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,False,False,False,False,True
4353.0,4085004728.0,BRATs Duathlon: 5k Run,False,,5.317699999999999,3.673267264669563,9.5,6.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,42.0,1,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,False,False,False,False,True
809.0,4046513018.0,Afternoon Run - 4k Cross Country ,False,,3.8902,4.759823830822751,8.0,5.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,36.0,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
811.0,4046471348.0,Afternoon Run - 2k Cross Country ,False,,1.9839,6.409933296369105,3.0,5.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,32.0,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
3149.0,4046181393.0,Richmond Harriers Virtual 5000m Round 3 - Bay Run,False,,4.9931,3.648368081285507,3.7,5.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,34.0,1,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,True,False
4354.0,4013286393.0,St George Athletics X Country ( Darren’s revenge).,False,,3.9263,3.5402287140564908,5.3,5.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,31.0,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
813.0,4013303491.0,Afternoon Run - 4K Cross Country ,False,,3.8915,4.715405370679687,3.0,5.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,44.0,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
815.0,4013219161.0,Afternoon Run - 2k Cross Country ,False,,1.9742,6.5174078951811705,2.0,5.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,27.0,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
3150.0,4011995275.0,Striders Lane Cove 10K ,False,,9.9838,3.874610201860347,115.0,5.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,21.0,0,1,0,0,0,0,5.0,False,False,False,False,False,True,False,False,True,False,False,False,False
3151.0,3979765434.0,Richmond Harriers Virtual 5k round 2 ,False,,5.0333000000000006,3.662275909111981,6.7,5.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,1,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,True,False
4355.0,3947655726.0,St George Athletics X Country ,False,,3.9451,3.569829239647495,6.0,5.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,30.0,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
817.0,3914431316.0,Afternoon Run - Cross Country 4k - 18:30,False,,4.0213,3.7840167773273983,2.5,5.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,21.0,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
4356.0,3914397075.0,St George Athletics X Country ,False,,3.9922,3.5861596780388423,5.7,5.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,22.0,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
4358.0,3846095112.0,St George Athletics X Country,False,,3.9576,3.64699144262516,5.9,5.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,21.0,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
943.0,3845362732.0,Westies Joggers 10km,False,,9.8839,4.630425911499173,107.5,5.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,19.0,0,1,0,0,0,0,5.0,False,False,False,False,False,True,False,False,True,False,False,False,False
3152.0,3845108918.0,Sydney Striders 10k race at North Head ,False,,10.0677,3.724783217616735,76.2,5.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,31.0,0,1,0,0,0,0,5.0,False,False,False,False,False,True,False,False,True,False,False,False,False
944.0,3813507239.0,2020 Bankstown Winter Distance ,False,,5.0324,4.3054341202342155,69.0,6.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,21.0,1,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,False,False,False,False,True
4359.0,3777531358.0,The Santos International Invitational (RunNSW Virtual 10),False,,10.0424,3.639568230701824,18.3,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,0,1,0,0,0,0,5.0,False,False,False,False,False,True,False,False,True,False,False,False,False
4360.0,3452214118.0,Virtual 10k TT,False,,10.0169,3.707068387758022,35.3,4.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0,1,0,0,0,0,4.0,False,False,False,False,True,False,False,False,True,False,False,False,False
4361.0,3377337173.0,Woodstock Runners Virtual 3k TT,False,,3.006,3.2989576402750056,102.2,4.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,16.0,0,0,0,0,0,0,4.0,False,False,False,False,True,False,False,False,False,True,False,False,False
4362.0,3353390006.0,Woodstock Runners Anzac Day club challenge: 1 hr of distance and max elevation from home ,False,,13.0393,4.605308567177686,452.8,6.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,0,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
4363.0,3313673014.0,AFL Boundary Line Virtual 5K TT,False,,5.0473,3.4572939987716205,47.2,5.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,1,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,True,False,False,False,False
3153.0,3170515049.0,MUAC 5000,False,,4.8982,3.6373906060729793,186.4,1.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1,0,0,0,0,0,1.0,False,True,False,False,False,False,False,False,False,False,False,False,True
4364.0,3103016261.0,BBBRun,False,,9.974,3.681237885168104,86.5,6.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,41.0,0,1,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
3154.0,3095674210.0,Tiger5 - hot night 🥵,False,,5.0522,3.533114286845335,92.4,3.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,39.0,1,0,0,0,0,0,3.0,False,False,False,True,False,False,False,False,False,False,False,False,True
4396.0,3086101503.0,San Marcos Half-Marathon,False,San Marcos Half marathon,21.1817,5.200243606509393,161.2,6.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,39.0,0,0,1,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
3155.0,3081021002.0,AV 1500m at Aberfeldie,False,,1.501,3.175660670664002,14.7,5.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
3156.0,3060809254.0,2k time trial,False,,2.0348,3.4155690977000193,13.0,5.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,36.0,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
3157.0,3056121659.0,Box Hill Classic 3000m,False,,3.0089,3.4120996598978586,38.4,3.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0,0,0,0,0,0,3.0,False,False,False,True,False,False,False,False,False,False,False,False,True
4365.0,3055827470.0,The Magic Mile! ,False,,1.6462,3.179038593933503,31.1,3.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,0,0,0,0,0,0,3.0,False,False,False,True,False,False,False,False,False,False,False,False,True
4366.0,3023159594.0,SMC Half Marathon training ,False,,21.1674,3.98962555627994,83.9,6.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,22.0,0,0,1,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
4367.0,3002927450.0,Man vs Light Rail.  Man won 💪,False,,5.5074,3.7010809698466303,54.7,6.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
3158.0,3000127026.0,200m @ Meadowglen 30.55,False,,0.2,2.5,0.0,5.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
3159.0,3000068564.0,800m @ Meadowglen International Athletics Stadium,False,,0.8,2.958333333333333,0.0,5.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
3162.0,2945964518.0,AV Shield 5000m,False,,5.050800000000001,3.593490140175813,44.6,5.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,14.0,1,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
3163.0,2929726986.0,AV Shield Mile,False,,1.6381,3.2049325438007448,10.3,4.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,32.0,0,0,0,0,0,0,4.0,False,False,False,False,True,False,False,False,False,False,False,False,True
3164.0,2910184060.0,Zatopek Aberfeldie 10K - Heat 2 - 36:53,False,,10.0498,3.668398044405527,92.6,2.0,19.0,12.0,0.0,1.0,0.0,0.0,0.0,20.0,0,1,0,0,0,0,2.0,False,False,True,False,False,False,False,False,False,False,False,False,True
3165.0,2863936663.0,AV 5000m champs,False,,5.0601,3.5605356942879913,49.6,3.0,20.0,11.0,0.0,1.0,0.0,0.0,0.0,23.0,1,0,0,0,0,0,3.0,False,False,False,True,False,False,False,False,False,False,False,False,True
4369.0,2812841354.0,3k TT,False,,2.9971,3.342119604506579,57.9,3.0,19.0,10.0,0.0,0.0,0.0,0.0,0.0,14.0,0,0,0,0,0,0,3.0,False,False,False,True,False,False,False,False,False,False,False,False,True
945.0,2784019950.0,Melbourne marathon,False,,42.618,5.550471631704913,390.1,6.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,14.0,0,0,0,1,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
4370.0,2759198109.0,Magic Mile! Where was the magic?,False,,1.6539,3.194469637422657,30.3,3.0,19.0,10.0,0.0,1.0,0.0,0.0,0.0,24.0,0,0,0,0,0,0,3.0,False,False,False,True,False,False,False,False,False,False,False,False,True
825.0,2744833461.0,Morning Run - 22:16,False,,5.0936,4.3878592743835405,39.7,5.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,32.0,1,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,True,False,False,False,False
946.0,2708949067.0,Sydney Half - old dog new trick - PB!,False,,21.3403,4.710180581653804,556.3,6.0,6.0,9.0,0.0,1.0,1.0,0.0,0.0,22.0,0,0,1,0,0,0,6.0,False,False,False,False,False,False,True,True,False,False,False,False,False
4371.0,2709326449.0,Blackmore’s Sydney 1/2 marathon ,False,,21.3707,3.994565768396293,666.5,6.0,6.0,9.0,0.0,1.0,0.0,0.0,0.0,20.0,0,0,1,0,0,0,6.0,False,False,False,False,False,False,True,True,False,False,False,False,False
826.0,2705871524.0,Morning Run - 22:17,False,,5.0988999999999995,4.393104395065603,44.9,5.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,14.0,1,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,True,False,False,False,False
3166.0,2688902682.0,AV Burnley Half Marathon,False,,21.0897,3.853381824618969,123.4,6.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,14.0,0,0,1,0,0,0,6.0,False,False,False,False,False,False,True,False,False,True,False,False,False
827.0,2685831225.0,Morning Run - 22:40,False,,5.1084,4.479550022185681,44.9,5.0,8.0,9.0,0.0,1.0,1.0,0.0,0.0,22.0,1,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,True,False,False,False
828.0,2665698237.0,Morning Run - 22:59,False,,5.054399999999999,4.593357602616862,44.9,5.0,7.0,8.0,0.0,1.0,1.0,0.0,0.0,42.0,1,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,True,False,False,False,False
4372.0,2661181185.0,3k TT in the wet ,False,,3.0271,3.430125642804444,56.9,3.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,14.0,0,0,0,0,0,0,3.0,False,False,False,True,False,False,False,False,False,False,False,False,True
829.0,2645241170.0,Morning Run - 22:57,False,,5.1162,4.717042596718919,47.7,5.0,8.0,8.0,,,,,,,1,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,True,False,False,False
4373.0,2608401146.0,C2S costume PB😂,False,,14.1859,5.642927131870378,241.4,6.0,9.0,8.0,,,,,,,0,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,False,False,True,False,False
949.0,2608187801.0,City2surf 2019,False,City2Surf,13.9563,4.713522447449061,228.5,6.0,7.0,8.0,,,,,,,0,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
830.0,2585177383.0,Morning Run - 22:36,False,,5.0355,3.243636845066693,31.9,5.0,8.0,8.0,,,,,,,1,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,True,False,False,False
4397.0,2568613135.0,Blacktown Marathon 2019,False,Blacktown Marathon,42.3113,5.6230053594823755,450.7,6.0,6.0,7.0,,,,,,,0,0,0,1,0,0,6.0,False,False,False,False,False,False,True,True,False,False,False,False,False
3167.0,2566105238.0,AV Ballarat 15K,False,,14.956,3.883614157082999,183.3,5.0,14.0,7.0,,,,,,,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
4374.0,2566280995.0,Berry Duathlon - 3rd leg: 2.5km Run ,False,,2.4409,3.5915714149152635,46.9,5.0,11.0,7.0,,,,,,,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
4375.0,2566280993.0,Berry Duathlon - 1st leg: 5km Run ,False,,4.54,3.6894273127753303,80.0,5.0,11.0,7.0,,,,,,,1,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
4376.0,2549281453.0,Hill Tri Duathlon: 3rd leg - 2.5km Run,False,,2.4415,3.61116799781555,4.9,6.0,10.0,7.0,,,,,,,0,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,False,False,False,True,False
4377.0,2549281429.0,Hill Tri Duathlon: 1st leg - 5km Run ,False,,4.6309,3.786161077400362,6.6,6.0,9.0,7.0,,,,,,,1,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,False,False,True,False,False
3168.0,2529805986.0,AV Albert Park 10K,False,,10.0223,3.676800734362372,83.8,6.0,9.0,7.0,,,,,,,0,1,0,0,0,0,6.0,False,False,False,False,False,False,True,False,False,False,True,False,False
4378.0,2529844023.0,Sri Chinmoy 10km,False,,9.8945,3.6282783364495423,64.1,6.0,8.0,7.0,,,,,,,0,1,0,0,0,0,6.0,False,False,False,False,False,False,True,False,False,True,False,False,False
3169.0,2507665139.0,AV Sandown 6.2K relay,False,,6.2569,3.635985871597756,100.3,5.0,13.0,7.0,,,,,,,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
831.0,2507406705.0,Morning Run,False,,5.0824,4.33194291410882,42.3,5.0,8.0,7.0,,,,,,,1,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,True,False,False,False
3170.0,2469798860.0,AV Anglesea 4.6k leg,False,,4.55,3.886446886446887,76.0,5.0,14.0,6.0,,,,,,,1,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
3171.0,2450693649.0,AV Bundoora 10K,False,,9.9192,3.8964835873860793,193.4,5.0,14.0,6.0,,,,,,,0,1,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
3172.0,2413127622.0,AV 8K St Anne's Winery,False,,8.109399999999999,3.9378170189327615,149.1,5.0,13.0,6.0,,,,,,,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
3173.0,2376121611.0,Richmond Harriers 5K,False,,4.9225,3.67022177078043,53.8,5.0,14.0,5.0,,,,,,,1,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
3174.0,2339889247.0,AV 6K Jells Park relay 22:32,False,,5.9016,3.806877231033392,105.7,5.0,13.0,5.0,,,,,,,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
832.0,2339525491.0,Morning Run,False,,5.1493,3.5020941357725,32.9,5.0,8.0,5.0,,,,,,,1,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,True,False,False,False
3175.0,2321429259.0,Richmond v Malvern 8K Tan,False,,7.9533,3.748967933645992,112.5,5.0,10.0,4.0,,,,,,,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,True,False
833.0,2285109593.0,Morning Run,False,,5.0562,4.314834592513482,39.2,5.0,8.0,4.0,,,,,,,1,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,True,False,False,False
3178.0,2212324237.0,MUAC 5000,False,,4.9496,3.4750282851139485,189.1,3.0,19.0,3.0,,,,,,,1,0,0,0,0,0,3.0,False,False,False,True,False,False,False,False,False,False,False,False,True
3179.0,2168160381.0,AV 1500m final 4:32 - fastest in 2 years,False,,1.5221,2.9783413266758645,49.0,5.0,13.0,2.0,,,,,,,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
3180.0,2159720415.0,Melb Uni mile,False,,1.6116,3.1438735831885496,57.5,1.0,21.0,2.0,,,,,,,0,0,0,0,0,0,1.0,False,True,False,False,False,False,False,False,False,False,False,False,True
3181.0,2129871379.0,Box Hill 3000m,False,,3.0238,3.373238970831404,29.8,3.0,21.0,2.0,,,,,,,0,0,0,0,0,0,3.0,False,False,False,True,False,False,False,False,False,False,False,False,True
3182.0,2114825503.0,Tiger5 🐅,False,,5.029,3.5328428448333,94.2,3.0,19.0,1.0,,,,,,,1,0,0,0,0,0,3.0,False,False,False,True,False,False,False,False,False,False,False,False,True
3183.0,2088144547.0,Shield 400m 65.4 sec,False,,0.4,2.708333333333333,0.0,5.0,17.0,1.0,,,,,,,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
3184.0,2088083533.0,AV Shield 100m 14.95 - only 15 mins after the 1500m,False,,0.1,2.5,0.0,5.0,15.0,1.0,,,,,,,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
3185.0,2088076989.0,AV Shield 1500m 4:39.5,False,,1.4992,3.1016542155816436,26.0,5.0,14.0,1.0,,,,,,,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
3186.0,2084448008.0,Milers 1500m,False,,1.5229,3.0862170858231006,12.8,3.0,21.0,1.0,,,,,,,0,0,0,0,0,0,3.0,False,False,False,True,False,False,False,False,False,False,False,False,True
3189.0,2026171234.0,Milers 800m at Box Hill - splits 71 then 66,False,,0.8,2.8541666666666665,0.0,3.0,18.0,12.0,,,,,,,0,0,0,0,0,0,3.0,False,False,False,True,False,False,False,False,False,False,False,False,True
950.0,2502413064.0,Honolulu marathon,False,,42.4334,5.7254426937271115,138.8,6.0,5.0,12.0,,,,,,,0,0,0,1,0,0,6.0,False,False,False,False,False,False,True,False,False,False,False,False,True
3190.0,1990709702.0,Whitehorse 1500m,False,,1.5,3.1,0.0,3.0,20.0,11.0,,,,,,,0,0,0,0,0,0,3.0,False,False,False,True,False,False,False,False,False,False,False,False,True
3191.0,1965605120.0,AV 5000m Vic Champs,False,,5.0127,3.5642800619759147,175.0,3.0,18.0,11.0,,,,,,,1,0,0,0,0,0,3.0,False,False,False,True,False,False,False,False,False,False,False,False,True
3192.0,1929314191.0,AV Shield 5000m,False,,4.987100000000001,3.702886781228903,95.8,5.0,15.0,10.0,,,,,,,1,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
3193.0,1915289025.0,AV Shield 1500 - a long way to go with the speed work ,False,,1.5027,3.1942503493711314,29.1,5.0,13.0,10.0,,,,,,,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
3194.0,1902896245.0,Melb Marathon 10K,False,,10.0816,3.679971433105856,176.5,6.0,7.0,10.0,,,,,,,0,1,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
951.0,2611636314.0,Blackmores HM 2018,False,,21.2775,4.862726667449967,534.9,6.0,6.0,9.0,,,,,,,0,0,1,0,0,0,6.0,False,False,False,False,False,False,True,True,False,False,False,False,False
3195.0,1841787975.0,AV Tan Relay,False,,3.7974,3.5067853443584207,33.7,5.0,9.0,9.0,,,,,,,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,True,False,False
3196.0,1812934905.0,AV Burnley Half Marathon - PB (by 80 seconds 😯),False,,21.0918,3.6546588405604705,119.7,6.0,8.0,9.0,,,,,,,0,0,1,0,0,0,6.0,False,False,False,False,False,False,True,False,False,True,False,False,False
952.0,2611589044.0,city2surf 2018,False,City2Surf,13.9993,4.88119644077442,213.7,6.0,7.0,8.0,,,,,,,0,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
953.0,2611591373.0,Bay Run 2018,False,,6.8471,4.581014833530497,58.4,6.0,8.0,8.0,,,,,,,0,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,False,True,False,False,False
3198.0,1748139835.0,AV Ballarat 15K,False,,14.9293,3.759944092042717,175.1,5.0,14.0,8.0,,,,,,,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
3199.0,1718752464.0,AV Albert Park 10K - fastest 10K in 2 years,False,,10.0,3.5666666666666664,0.0,6.0,9.0,7.0,,,,,,,0,1,0,0,0,0,6.0,False,False,False,False,False,False,True,False,False,False,True,False,False
3200.0,1685606096.0,AV Sandown 3.1K relay,False,,3.1358,3.3431128685928093,50.5,5.0,12.0,7.0,,,,,,,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
954.0,2611634344.0,Cooks River 10km 2018,False,,10.0358,4.603519400546046,37.6,6.0,9.0,6.0,,,,,,,0,1,0,0,0,0,6.0,False,False,False,False,False,False,True,False,False,False,True,False,False
3202.0,1641142777.0,AV Bundoora 10K 37:10 - PB (for this course),False,,9.796,3.7940656050088473,178.2,5.0,14.0,6.0,,,,,,,0,1,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
3203.0,1596148818.0,AV Cruden Farm 12K,False,,11.7165,3.937467104795232,196.8,5.0,14.0,5.0,,,,,,,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
955.0,2611638108.0,smh HM 2018,False,,21.1223,5.100454653770344,663.6,6.0,6.0,5.0,,,,,,,0,0,1,0,0,0,6.0,False,False,False,False,False,False,True,True,False,False,False,False,False
3204.0,1580998205.0,Richmond Harriers Runners World 5K 17:17,False,,4.8789,3.542465173160618,51.2,5.0,14.0,5.0,,,,,,,1,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
3205.0,1550081297.0,AV 8K St Anne’s Winery,False,,7.919899999999999,3.880520376940787,180.9,5.0,13.0,5.0,,,,,,,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
